URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","THO"
http://hl7.org/fhir/ValueSet/relatedperson-relationshiptype,4.0.1,draft,"2.16.840.1.113883.4.642.3.449",PatientRelationshipType,Patient relationship type,"A set of codes that can be used to indicate the relationship between a Patient and a Related Person.","StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1","THO (V3),THO (V2)"
http://hl7.org/fhir/ValueSet/report-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.233",LOINCDiagnosticReportCodes,LOINC Diagnostic Report Codes,"This value set includes LOINC codes that relate to Diagnostic Observations.","StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/PTDiagnosticReportRadiology","LOINC"
http://hl7.org/fhir/ValueSet/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/PTNutritionOrder,StructureDefinition/PTRequestGroup,StructureDefinition/PTActivityDefinition,StructureDefinition/PTServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","StructureDefinition/PTPlanDefinition,StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTTask,StructureDefinition/PTRequestGroup,StructureDefinition/PTActivityDefinition,StructureDefinition/PTServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-resource-types,4.0.1,draft,"2.16.840.1.113883.4.642.3.1058",RequestResourceType,RequestResourceType,"A list of all the request resource types defined in this version of the FHIR specification.","StructureDefinition/PTActivityDefinition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/PTNutritionOrder,StructureDefinition/PTRequestGroup,StructureDefinition/PTCarePlan,StructureDefinition/PTServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/6e9480b2-6dc1-4fff-a828-6aa231411647,StructureDefinition/PTCondition,StructureDefinition/PTTask,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTDocumentReference,StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/PTLocation,StructureDefinition/PTObservationRadiology,StructureDefinition/PTPractitionerRole,StructureDefinition/PTSpecimen,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1,StructureDefinition/PTDiagnosticReportRadiology,StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTLocationMF,StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0,StructureDefinition/PTCoverage,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/PTMedicationDispense,StructureDefinition/PTEncounter,StructureDefinition/PTProcedure,StructureDefinition/PTAppointment,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/response-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.380",ResponseType,ResponseType,"The kind of response to a message.","StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/route-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.98",SNOMEDCTRouteCodes,SNOMED CT Route Codes,"This value set includes all Route codes from SNOMED CT - provided as an exemplar.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationAdministration,StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0,StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be,StructureDefinition/PTMedicationDispense","SCT"
http://hl7.org/fhir/ValueSet/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.622",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/security-labels,4.0.1,active,"2.16.840.1.113883.4.642.3.47",All Security Labels,SecurityLabels,"A single value set for all security labels defined by FHIR.","StructureDefinition/PTLocationMF,StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTDocumentReference,StructureDefinition/PTLocation,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/PTEncounter",
http://hl7.org/fhir/ValueSet/service-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.516",ServiceCategory,Service category,"This value set defines an example set of codes that can be used to classify groupings of service-types/specialties.","StructureDefinition/PTAppointment","THO"
http://hl7.org/fhir/ValueSet/service-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.518",ServiceType,Service type,"This value set defines an example set of codes of service-types.","StructureDefinition/PTAppointment,StructureDefinition/PTEncounter","THO"
http://hl7.org/fhir/ValueSet/servicerequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/specimen-collection-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.468",FHIRSpecimenCollectionMethod,FHIR Specimen Collection Method," This example value set defines a set of codes that can be used to indicate the method by which a specimen was collected.","StructureDefinition/PTSpecimen","SCT"
http://hl7.org/fhir/ValueSet/specimen-container-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.470",SpecimenContainerType,Specimen Container Type,"Checks on the patient prior specimen collection. All SNOMED CT concepts descendants of 706041008 |Device for body fluid and tissue collection/transfer/processing (physical object)|","StructureDefinition/PTSpecimen","SCT"
http://hl7.org/fhir/ValueSet/specimen-processing-procedure,4.0.1,draft,"2.16.840.1.113883.4.642.3.469",SpecimenProcessingProcedure,Specimen processing procedure,"The technique that is used to perform the process or preserve the specimen.","StructureDefinition/PTSpecimen","THO (V2)"
http://hl7.org/fhir/ValueSet/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.471",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","StructureDefinition/PTSpecimen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/subject-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.775",SubjectType,Subject type,"Possible types of subjects.","StructureDefinition/PTPlanDefinition,StructureDefinition/PTActivityDefinition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/subscriber-relationship,4.0.1,draft,"2.16.840.1.113883.4.642.3.1385",SubscriberRelationshipCodes,SubscriberPolicyholder Relationship Codes,"This value set includes codes for the relationship between the Subscriber and the Beneficiary (insured/covered party/patient).","StructureDefinition/PTCoverage","THO"
http://hl7.org/fhir/ValueSet/substance-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.473",SubstanceCode,Substance Code,"This value set contains concept codes for specific substances. It includes codes from [SNOMED](http://snomed.info/sct) where concept is-a 105590001 (Substance (substance)) and where concept is-a 373873005 (Pharmaceutical / biologic product (product))","StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0","SCT"
http://hl7.org/fhir/ValueSet/supplement-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.390",SupplementTypeCodes,Supplement Type Codes,"SupplementType :  Codes for nutritional supplements to be provided to the patient. This value set is composed of SNOMED CT (US Extension) Concepts from SCTID 470581016 (Enteral+supplement feeds hierarchy (product)) and is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/task-code,4.0.1,active,"2.16.840.1.113883.4.642.3.1396",TaskCode,Task Codes,"Codes indicating the type of action that is expected to be performed","StructureDefinition/PTTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1240",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","StructureDefinition/PTTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.790",TaskStatus,TaskStatus,"The current status of the task.","StructureDefinition/PTTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/texture-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.387",TextureModifierCodes,Texture Modifier Codes,"TextureModifier: Codes for food consistency types or texture modifications to apply to foods. This value set is composed of SNOMED CT (US Extension and Core) Concepts from SCTID 229961002 Food consistency types (substance) hierarchy and is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/timing-abbreviation,4.0.1,draft,"2.16.840.1.113883.4.642.3.78",TimingAbbreviation,TimingAbbreviation,"Code for a known / defined timing pattern.","StructureDefinition/PTMedicationDispense,StructureDefinition/PTServiceRequest","THO (V3)"
http://hl7.org/fhir/ValueSet/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.211",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","StructureDefinition/PTDevice","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/units-of-time,4.0.1,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationDispense,StructureDefinition/PTServiceRequest","UCUM"
http://hl7.pt/fhir/core/ValueSet/snomed-ct-vs,0.0.1,active,,SnomedCTVS,Snomed Value Set,"Includes all codes from SNOMED CT","StructureDefinition/PTCarePlan,StructureDefinition/PTServiceRequest","SCT"
http://hl7.pt/fhir/core/ValueSet/v2-013-vs,0.0.1,active,,v2-013-vs,V2 0136 Value Set,"Includes all codes from V2 0136 ","StructureDefinition/SendLabel","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0007,2.0.0,active,"2.16.840.1.113883.21.10",Hl7VSAdmissionType,hl7VS-admissionType,"Value Set of codes that specify the circumstances under which the patient was or will be admitted.","StructureDefinition/PTEncounter","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0092,2.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/PTEncounter","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/PTLocationMF,StructureDefinition/PTLocation,StructureDefinition/PTLocationWarehouse","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0165,2.0.0,active,"2.16.840.1.113883.21.95",Hl7VSAdministrationMethod,hl7VS-administrationMethod,"Value Set of codes that specify the specific method requested for the administration of the drug or treatment to the patient.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0180,2.0.0,active,"2.16.840.1.113883.21.107",Hl7VSMasterfileActionCode,hl7VS-masterfileActionCode,"Concepts specifying an action for a master file record.  Used in HL7 V2.x messaging in the MFE segment.","StructureDefinition/PTCodeSystem","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0201,4.0.0,active,"2.16.840.1.113883.21.118",Hl7VSTelecommunicationUseCode,hl7VS-telecommunicationUseCode,"Concepts for specifying a specific use of a telecommunication number.","StructureDefinition/PTPractitionerRole","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0203,2.0.0,active,"2.16.840.1.113883.21.120",Hl7VSIdentifierType,hl7VS-identifierType,"Concepts specifying types of identififiers, as used in person and organization identification datatypes in HL7 Version 2 standards.","StructureDefinition/6e9480b2-6dc1-4fff-a828-6aa231411647,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTPractitionerRole,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1,StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0276,2.0.0,active,"2.16.840.1.113883.21.181",Hl7VSAppointmentReasonCodes,hl7VS-appointmentReasonCodes,"Value Set of codes that describe the kind of appointment or the reason why an appointment has been scheduled.","StructureDefinition/PTAppointment","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0335,2.0.0,active,"2.16.840.1.113883.21.217",Hl7VSRepeatPattern,hl7VS-repeatPattern,"Value Set of codes that specify the interval between repeated services. See the Comment/Usage Note in the table below, as the table contains both precoordinated codes that may be used in an HL7 field or component and also explanatory patterns i","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0359,2.0.0,active,"2.16.840.1.113883.21.234",Hl7VSDiagnosisPriority,hl7VS-diagnosisPriority,"Concepts that identify the significance or priority of the diagnosis code.  Note that the codes are numeric, and the number of the code represents the ordinal priority of the associated diagnosis.  Used in the DG1 segment in Version 2 messaging.","StructureDefinition/DiagnosisPriority","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0371,2.0.0,active,"2.16.840.1.113883.21.245",Hl7VSAdditivePreservative,hl7VS-additivePreservative,"Concepts specifying any additive introduced to the specimen before or at the time of collection.  These additives may be introduced in order to preserve, maintain or enhance the particular nature or component of the specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/PTSpecimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0418,2.0.0,active,"2.16.840.1.113883.21.277",Hl7VSProcedurePriority,hl7VS-procedurePriority,"Value Set of codes specifying a number that identifies the significance or priority of the procedure code.","StructureDefinition/ProcedurePriority","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0482,2.0.0,active,"2.16.840.1.113883.21.323",Hl7VSOrderType,hl7VS-orderType,"Value Set of codes that specify whether the order is to be executed in an inpatient setting or an outpatient setting.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0487,2.0.0,active,"2.16.840.1.113883.21.327",Hl7VSSpecimenType,hl7VS-specimenType,"Concepts that describe the precise nature of an entity that may be used as the source material for an observation.  This is one of two code systems that are used instead of table 0070 (code system xxxx) which conflated specimen types and specimen collection methods.   Used in Version 2 messaging in the SPM segment.","StructureDefinition/PTSpecimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0493,2.0.0,active,"2.16.840.1.113883.21.333",Hl7VSSpecimenCondition,hl7VS-specimenCondition,"Concepts of modes or states of being that describe the nature of a specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/PTSpecimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0916,2.0.0,active,"2.16.840.1.113883.21.440",Hl7VSRelevantClincialInformation,hl7VS-relevantClincialInformation,"Value Set of codes that specify additional clinical information about the patient or specimen to report the supporting and/or suspected diagnosis and clinical findings on requests for interpreted diagnostic studies.","StructureDefinition/PTSpecimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActCode,3.0.0,active,,ActCode,v3 Code System ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","StructureDefinition/PTDocumentReference","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActEncounterCode,3.0.0,active,"2.16.840.1.113883.1.11.13955",ActEncounterCode,ActEncounterCode,"Domain provides codes that qualify the ActEncounterClass (ENC)","StructureDefinition/PTEncounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPharmacySupplyType,3.0.0,active,"2.16.840.1.113883.1.11.16208",ActPharmacySupplyType,ActPharmacySupplyType,"Identifies types of dispensing events","StructureDefinition/PTMedicationDispense","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/PTEncounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode,3.0.0,active,"2.16.840.1.113883.1.11.16621",ActSubstanceAdminSubstitutionCode,ActSubstanceAdminSubstitutionCode,"***No description***","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationDispense","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/PTLocationMF,StructureDefinition/PTLocation,StructureDefinition/PTLocationWarehouse,StructureDefinition/PTServiceRequest","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason,3.0.0,active,"2.16.840.1.113883.1.11.19377",SubstanceAdminSubstitutionReason,SubstanceAdminSubstitutionReason,"***No description***","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationDispense","THO (V3)"
